Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,1/6/2013,1/6/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm,11:00pm,1/6/2013,1/6/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,1/7/2013,1/7/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,1/9/2013,1/9/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,1/9/2013,1/9/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,1/10/2013,1/10/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,1/13/2013,1/13/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,1/14/2013,1/14/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,1/14/2013,1/14/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,1/16/2013,1/16/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,1/16/2013,1/16/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,10:00am,1/17/2013,1/17/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,1/17/2013,1/17/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm,12:00am,1/18/2013,1/18/2013,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,1/20/2013,1/20/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,1/21/2013,1/21/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,1/21/2013,1/21/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,1/21/2013,1/21/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,12:30pm,1/22/2013,1/22/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,1/23/2013,1/23/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,1/23/2013,1/23/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,1/24/2013,1/24/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,1/27/2013,1/27/2013,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 2:00pm, 4:00pm,1/28/2013,1/28/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,1/28/2013,1/28/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,1/28/2013,1/28/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,1/28/2013,1/28/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:00pm, 9:00pm,1/29/2013,1/29/2013,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm, 9:00pm,1/29/2013,1/29/2013,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,1/30/2013,1/30/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,1/30/2013,1/30/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,1/31/2013,1/31/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,2/3/2013,2/3/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 5:00pm,2/4/2013,2/4/2013,1
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,2/4/2013,2/4/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,2/4/2013,2/4/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,2/4/2013,2/4/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,2/6/2013,2/6/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,2/6/2013,2/6/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,2/7/2013,2/7/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,2/10/2013,2/10/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,2/11/2013,2/11/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,2/11/2013,2/11/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,2/11/2013,2/11/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,2/13/2013,2/13/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,2/13/2013,2/13/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:00am,10:00am,2/14/2013,2/14/2013,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:00am, 4:00pm,2/14/2013,2/14/2013,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,2/14/2013,2/14/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,2/17/2013,2/17/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,2/18/2013,2/18/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,2/18/2013,2/18/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,2/18/2013,2/18/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 1:30pm, 2:30pm,2/20/2013,2/20/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,2/20/2013,2/20/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,2/20/2013,2/20/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:30pm, 5:30pm,2/21/2013,2/21/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,2/21/2013,2/21/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am, 1:00pm,2/24/2013,2/24/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 4:30pm,2/25/2013,2/25/2013,1
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,2/25/2013,2/25/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,2/25/2013,2/25/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,2/25/2013,2/25/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 6:00pm, 8:00pm,2/26/2013,2/26/2013,500
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,10:00am,2/27/2013,2/27/2013,1
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,2/27/2013,2/27/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,2/27/2013,2/27/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,2/28/2013,2/28/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 1:00pm,3/2/2013,3/2/2013,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,3/3/2013,3/3/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,3/4/2013,3/4/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/4/2013,3/4/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,3/4/2013,3/4/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:25pm,3/6/2013,3/6/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,3/6/2013,3/6/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,3/7/2013,3/7/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility,10:30am, 1:30pm,3/8/2013,3/8/2013,10
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,3/10/2013,3/10/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 5:00pm,3/10/2013,3/10/2013,50
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:30pm, 6:25pm,3/11/2013,3/11/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/11/2013,3/11/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,3/11/2013,3/11/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 4:00pm, 5:00pm,3/12/2013,3/12/2013,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:00pm, 7:30pm,3/12/2013,3/12/2013,25
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:00pm, 8:15pm,3/13/2013,3/13/2013,25
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:00pm, 7:30pm,3/14/2013,3/14/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 7:15pm,3/14/2013,3/14/2013,15
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 7:30am,11:30pm,3/16/2013,3/16/2013,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,3/17/2013,3/17/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/18/2013,3/18/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:00pm, 8:00pm,3/18/2013,3/18/2013,5
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,12:30pm, 3:30pm,3/19/2013,3/19/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 4:00pm,3/20/2013,3/20/2013,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,3/21/2013,3/21/2013,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 4:30pm,3/22/2013,3/22/2013,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am, 1:00pm,3/24/2013,3/24/2013,100
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:30pm, 7:30pm,3/25/2013,3/25/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/25/2013,3/25/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,3/25/2013,3/25/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm, 9:30pm,3/26/2013,3/26/2013,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,10:00am,3/27/2013,3/27/2013,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:30pm, 7:30pm,3/27/2013,3/27/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,3/27/2013,3/27/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,3/28/2013,3/28/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,3/31/2013,3/31/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 4:30pm,4/1/2013,4/1/2013,1
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 4:45pm, 8:00pm,4/1/2013,4/1/2013,40
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/1/2013,4/1/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 6:00am, 8:00pm,4/2/2013,4/2/2013,500
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,10:00am,4/3/2013,4/3/2013,1
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/3/2013,4/3/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/4/2013,4/4/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility,10:00am,12:00pm,4/5/2013,4/5/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,4/6/2013,4/6/2013,20
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,4/7/2013,4/7/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,4/8/2013,4/8/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/8/2013,4/8/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30pm,10:00pm,4/8/2013,4/8/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/10/2013,4/10/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 6:30pm,4/11/2013,4/11/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/11/2013,4/11/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,4/14/2013,4/14/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 5:00pm,4/14/2013,4/14/2013,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,4/15/2013,4/15/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/15/2013,4/15/2013,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 7:00pm,4/17/2013,4/17/2013,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/17/2013,4/17/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:30pm, 5:30pm,4/18/2013,4/18/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/18/2013,4/18/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am, 2:00pm,4/21/2013,4/21/2013,100
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 4:00pm, 9:00pm,4/22/2013,4/22/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 4:00pm, 9:00pm,4/22/2013,4/22/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/22/2013,4/22/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 3:30pm, 6:30pm,4/23/2013,4/23/2013,160
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/24/2013,4/24/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/25/2013,4/25/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am, 1:00pm,4/28/2013,4/28/2013,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 1:00pm, 2:00pm,4/28/2013,4/28/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/29/2013,4/29/2013,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:00pm, 9:00pm,4/30/2013,4/30/2013,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm, 9:00pm,4/30/2013,4/30/2013,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,5/1/2013,5/1/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,5/2/2013,5/2/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 7:45am, 4:30pm,5/3/2013,5/3/2013,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,5/5/2013,5/5/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm,11:00pm,5/5/2013,5/5/2013,100
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,5/6/2013,5/6/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,5/8/2013,5/8/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 6:30pm,5/9/2013,5/9/2013,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,5/9/2013,5/9/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm, 9:00pm,5/10/2013,5/10/2013,80
BDOTH,CARN,LAWN,Front Lawn,Firm,Facility, 8:00am, 5:00pm,5/11/2013,5/11/2013,200
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,12:00pm,5/11/2013,5/11/2013,40
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,5/12/2013,5/12/2013,100
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,5/13/2013,5/13/2013,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 2:00pm, 3:30pm,5/14/2013,5/14/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm, 9:00pm,5/14/2013,5/14/2013,70
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,5/15/2013,5/15/2013,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 2:00pm, 3:30pm,5/16/2013,5/16/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,5/16/2013,5/16/2013,0
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm,11:59pm,5/17/2013,5/17/2013,200
BDOTH,CARN,LAWN,Front Lawn,Firm,Facility, 8:00am, 5:00pm,5/18/2013,5/18/2013,200
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:00pm,5/19/2013,5/19/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:30pm,10:00pm,5/19/2013,5/19/2013,250
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 2:00pm, 5:00pm,5/19/2013,5/19/2013,35
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,10:00am,5/29/2013,5/29/2013,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 2:00pm, 3:30pm,5/29/2013,5/29/2013,20
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,6/2/2013,6/2/2013,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/3/2013,6/3/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/3/2013,6/3/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,6/3/2013,6/3/2013,50
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 8:00pm,6/3/2013,6/3/2013,40
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/4/2013,6/4/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/4/2013,6/4/2013,25
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/5/2013,6/5/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/5/2013,6/5/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,6/5/2013,6/5/2013,90
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,6/5/2013,6/5/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/6/2013,6/6/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/6/2013,6/6/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 2:00pm,6/6/2013,6/6/2013,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/7/2013,6/7/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/7/2013,6/7/2013,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,6/9/2013,6/9/2013,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:30pm, 5:30pm,6/9/2013,6/9/2013,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/10/2013,6/10/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/10/2013,6/10/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,6/10/2013,6/10/2013,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:00pm,6/10/2013,6/10/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:00pm,6/10/2013,6/10/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/11/2013,6/11/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/11/2013,6/11/2013,25
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/12/2013,6/12/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/12/2013,6/12/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,6/12/2013,6/12/2013,90
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,6/12/2013,6/12/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/13/2013,6/13/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/13/2013,6/13/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 3:30pm,6/13/2013,6/13/2013,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 6:30pm,6/13/2013,6/13/2013,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/14/2013,6/14/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/14/2013,6/14/2013,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,12:30pm,6/16/2013,6/16/2013,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/17/2013,6/17/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/17/2013,6/17/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,6/17/2013,6/17/2013,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:00pm,6/17/2013,6/17/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:00pm,6/17/2013,6/17/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/18/2013,6/18/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/18/2013,6/18/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:00am, 1:00pm,6/18/2013,6/18/2013,40
BDCON,CARN,CONF,Conference Room,Firm,Facility, 4:00pm, 5:00pm,6/18/2013,6/18/2013,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/19/2013,6/19/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/19/2013,6/19/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,6/19/2013,6/19/2013,90
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,6/19/2013,6/19/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/20/2013,6/20/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/20/2013,6/20/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 3:30pm,6/20/2013,6/20/2013,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/21/2013,6/21/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/21/2013,6/21/2013,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am, 1:00pm,6/23/2013,6/23/2013,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/24/2013,6/24/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/24/2013,6/24/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,6/24/2013,6/24/2013,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:00pm,6/24/2013,6/24/2013,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:00pm,6/24/2013,6/24/2013,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/25/2013,6/25/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/25/2013,6/25/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:00am, 1:00pm,6/25/2013,6/25/2013,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:30pm,6/25/2013,6/25/2013,80
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 4:00pm,6/26/2013,6/26/2013,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am, 4:00pm,6/26/2013,6/26/2013,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:30pm,6/26/2013,6/26/2013,90
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,6/26/2013,6/26/2013,0
