Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,1/25/2016,1/25/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 7:00pm, 9:00pm,1/26/2016,1/26/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm, 9:00pm,1/26/2016,1/26/2016,25
BDCON,CARN,CONF,Conference Room,Firm,Activity, 6:00pm, 8:00pm,1/27/2016,1/27/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,1/31/2016,1/31/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,1/31/2016,1/31/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,1/31/2016,1/31/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,2/1/2016,2/1/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Activity, 6:00pm, 8:00pm,2/3/2016,2/3/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,2/7/2016,2/7/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,2/7/2016,2/7/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,2/7/2016,2/7/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,2/8/2016,2/8/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:45pm, 8:30pm,2/8/2016,2/8/2016,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 7:00pm, 9:00pm,2/9/2016,2/9/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 6:00pm, 8:00pm,2/10/2016,2/10/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,10:00pm,2/12/2016,2/12/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 1:00pm,10:00pm,2/12/2016,2/12/2016,75
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am, 7:00pm,2/13/2016,2/13/2016,160
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,2/14/2016,2/14/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,2/14/2016,2/14/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,2/14/2016,2/14/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,2/15/2016,2/15/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 7:00pm, 9:00pm,2/16/2016,2/16/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 7:30pm,2/18/2016,2/18/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm, 9:00pm,2/19/2016,2/19/2016,60
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,2/21/2016,2/21/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,2/21/2016,2/21/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,2/21/2016,2/21/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,2/22/2016,2/22/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,2/23/2016,2/23/2016,50
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 7:00pm, 9:00pm,2/23/2016,2/23/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am,11:30am,2/25/2016,2/25/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:30am, 1:30pm,2/25/2016,2/25/2016,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 1:00pm, 5:00pm,2/25/2016,2/25/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm,10:00pm,2/26/2016,2/26/2016,80
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,10:00am, 3:00pm,2/27/2016,2/27/2016,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,2/28/2016,2/28/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,2/28/2016,2/28/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,2/28/2016,2/28/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,2/29/2016,2/29/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am,11:30am,3/1/2016,3/1/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 7:00pm, 9:00pm,3/1/2016,3/1/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm,11:00pm,3/4/2016,3/4/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,3/6/2016,3/6/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 2:00pm,3/6/2016,3/6/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,3/6/2016,3/6/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:30pm, 7:30pm,3/6/2016,3/6/2016,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,3/7/2016,3/7/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:00pm, 9:30pm,3/8/2016,3/8/2016,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 7:00pm, 9:00pm,3/8/2016,3/8/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 2:00pm, 4:00pm,3/9/2016,3/9/2016,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:00pm, 8:30pm,3/9/2016,3/9/2016,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 7:30pm,3/10/2016,3/10/2016,15
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,3/13/2016,3/13/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,3/13/2016,3/13/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,3/13/2016,3/13/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 3:00pm, 6:00pm,3/13/2016,3/13/2016,40
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,3/14/2016,3/14/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 9:30am,3/15/2016,3/15/2016,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 2:00pm,3/15/2016,3/15/2016,50
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am,11:59pm,3/19/2016,3/19/2016,200
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,3/20/2016,3/20/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,3/20/2016,3/20/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,3/20/2016,3/20/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,3/21/2016,3/21/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/22/2016,3/22/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:30pm, 5:00pm,3/23/2016,3/23/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 6:15pm, 9:00pm,3/24/2016,3/24/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,3/27/2016,3/27/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,3/27/2016,3/27/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,3/27/2016,3/27/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,3/28/2016,3/28/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Facility,10:00am, 2:30pm,3/29/2016,3/29/2016,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,10:00am, 2:30pm,3/29/2016,3/29/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/29/2016,3/29/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am, 5:00pm,3/30/2016,3/30/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,11:00am, 1:30pm,3/31/2016,3/31/2016,25
BDCON,CARN,CONF,Conference Room,Firm,Facility, 6:15pm, 9:00pm,3/31/2016,3/31/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm,11:00pm,4/1/2016,4/1/2016,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,4/3/2016,4/3/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 2:00pm,4/3/2016,4/3/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,4/3/2016,4/3/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 3:00pm, 6:00pm,4/3/2016,4/3/2016,45
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,4/4/2016,4/4/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am, 2:30pm,4/5/2016,4/5/2016,80
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 6:30pm, 7:30pm,4/6/2016,4/6/2016,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:00pm, 9:00pm,4/7/2016,4/7/2016,8
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,4/10/2016,4/10/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,4/10/2016,4/10/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,4/10/2016,4/10/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 8:00pm,4/10/2016,4/10/2016,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,4/11/2016,4/11/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:30am,4/11/2016,4/11/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,4/12/2016,4/12/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 2:00pm, 4:00pm,4/13/2016,4/13/2016,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 6:30pm, 7:30pm,4/13/2016,4/13/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:00pm, 8:30pm,4/13/2016,4/13/2016,20
BDCON,CARN,CONF,Conference Room,Firm,Facility, 6:15pm, 9:00pm,4/14/2016,4/14/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm,10:00pm,4/15/2016,4/15/2016,50
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am,12:00am,4/16/2016,4/16/2016,200
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,4/17/2016,4/17/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,4/17/2016,4/17/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,4/17/2016,4/17/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,4/18/2016,4/18/2016,10
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:30am,10:00am,4/19/2016,4/19/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:00pm, 5:00pm,4/20/2016,4/20/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 6:30pm, 7:30pm,4/20/2016,4/20/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 5:00pm,4/21/2016,4/21/2016,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 6:15pm, 9:00pm,4/21/2016,4/21/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 8:00pm,4/22/2016,4/22/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,4/24/2016,4/24/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,4/24/2016,4/24/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,4/24/2016,4/24/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm,10:00pm,4/24/2016,4/24/2016,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,4/25/2016,4/25/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 1:00pm, 3:00pm,4/25/2016,4/25/2016,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 6:30pm, 7:30pm,4/27/2016,4/27/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:00am, 3:00pm,4/28/2016,4/28/2016,30
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 4:30pm, 8:30pm,4/28/2016,4/28/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:30pm,10:00pm,4/29/2016,4/29/2016,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,5/1/2016,5/1/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 2:00pm,5/1/2016,5/1/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,5/1/2016,5/1/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 5:30pm,5/1/2016,5/1/2016,80
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,5/2/2016,5/2/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Facility,10:00am,10:30am,5/3/2016,5/3/2016,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:00pm, 9:00pm,5/5/2016,5/5/2016,8
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:00pm, 8:30pm,5/6/2016,5/6/2016,15
BDOTH,CARN,LAWN,Front Lawn,Firm,Facility, 8:00am, 5:00pm,5/7/2016,5/7/2016,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:30pm, 7:00pm,5/7/2016,5/7/2016,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,5/8/2016,5/8/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,5/8/2016,5/8/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,5/8/2016,5/8/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,5/9/2016,5/9/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:30am,12:00pm,5/9/2016,5/9/2016,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm, 9:00pm,5/9/2016,5/9/2016,40
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:00pm, 7:00pm,5/10/2016,5/10/2016,20
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:30am,11:00am,5/11/2016,5/11/2016,10
BDCON,CARN,CONF,Conference Room,Firm,Activity, 2:00pm, 4:00pm,5/11/2016,5/11/2016,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 4:00pm, 8:00pm,5/11/2016,5/11/2016,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:00pm, 8:30pm,5/11/2016,5/11/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,5/13/2016,5/13/2016,50
BDOTH,CARN,LAWN,Front Lawn,Firm,Facility, 8:00am, 5:00pm,5/14/2016,5/14/2016,100
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 7:00pm,5/14/2016,5/14/2016,50
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:30am,12:00pm,5/15/2016,5/15/2016,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 5:00pm,5/15/2016,5/15/2016,60
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 9:00pm,5/15/2016,5/15/2016,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,5/16/2016,5/16/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:45am, 5:15pm,5/18/2016,5/18/2016,30
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:00pm, 5:00pm,5/18/2016,5/18/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:30pm, 7:30pm,5/19/2016,5/19/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:30pm, 9:00pm,5/19/2016,5/19/2016,30
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,11:00am,11:00pm,5/20/2016,5/20/2016,70
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:00am,11:00pm,5/20/2016,5/20/2016,70
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am,12:00am,5/21/2016,5/21/2016,150
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,12:00am, 1:00am,5/22/2016,5/22/2016,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,5/22/2016,5/22/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,5/22/2016,5/22/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,5/22/2016,5/22/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 2:00pm, 7:00pm,5/22/2016,5/22/2016,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm, 7:00pm,5/22/2016,5/22/2016,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,5/23/2016,5/23/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:00pm,10:00pm,5/23/2016,5/23/2016,150
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm,10:00pm,5/23/2016,5/23/2016,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 4:00pm,5/25/2016,5/25/2016,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,12:00pm, 3:00pm,5/25/2016,5/25/2016,12
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:00am, 5:00pm,5/26/2016,5/26/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 2:00pm, 7:30pm,5/26/2016,5/26/2016,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 7:00pm,5/27/2016,5/27/2016,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am,11:59pm,5/28/2016,5/28/2016,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,5/29/2016,5/29/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,5/29/2016,5/29/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,5/29/2016,5/29/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,5/30/2016,5/30/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,12:00pm,5/31/2016,5/31/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,12:00pm,6/1/2016,6/1/2016,20
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:00am, 5:00pm,6/2/2016,6/2/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,12:00pm,6/2/2016,6/2/2016,20
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:00am, 5:00pm,6/3/2016,6/3/2016,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am,12:00pm,6/3/2016,6/3/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am, 1:00pm,6/3/2016,6/3/2016,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm,10:00pm,6/3/2016,6/3/2016,40
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am,11:59pm,6/4/2016,6/4/2016,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,6/5/2016,6/5/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,6/5/2016,6/5/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,6/5/2016,6/5/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 2:45pm, 4:00pm,6/5/2016,6/5/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,12:00pm,6/6/2016,6/6/2016,20
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,6/6/2016,6/6/2016,10
BDEF,CARN,CAREF,Entire Facility,Firm,Activity, 4:00pm, 8:30pm,6/6/2016,6/6/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,12:00pm,6/7/2016,6/7/2016,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 7:00pm, 9:00pm,6/7/2016,6/7/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,12:00pm,6/8/2016,6/8/2016,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am,12:00pm,6/8/2016,6/8/2016,30
BDCON,CARN,CONF,Conference Room,Firm,Activity, 5:30pm, 8:45pm,6/8/2016,6/8/2016,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 6:30pm, 7:30pm,6/8/2016,6/8/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,6/8/2016,6/8/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,12:00pm,6/9/2016,6/9/2016,20
BDCON,CARN,CONF,Conference Room,Firm,Facility, 4:00pm, 6:00pm,6/9/2016,6/9/2016,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,6/9/2016,6/9/2016,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am,12:00pm,6/10/2016,6/10/2016,20
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,10:00am, 8:00pm,6/11/2016,6/11/2016,75
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:30am, 1:00pm,6/12/2016,6/12/2016,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 1:00pm,6/12/2016,6/12/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 1:00pm,6/12/2016,6/12/2016,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 2:45pm, 4:00pm,6/12/2016,6/12/2016,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:30am,6/13/2016,6/13/2016,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 9:00am,12:00pm,6/13/2016,6/13/2016,0
