Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 7:00pm,2/24/2015,2/24/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:30pm, 9:00pm,2/24/2015,2/24/2015,20
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:30pm, 2:30pm,2/25/2015,2/25/2015,10
BDCON,CARN,CONF,Conference Room,Firm,Activity, 5:30pm, 8:45pm,2/25/2015,2/25/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,2/25/2015,2/25/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 2:00pm, 3:30pm,2/26/2015,2/26/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,2/26/2015,2/26/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,2/26/2015,2/26/2015,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 2:00pm, 4:00pm,3/1/2015,3/1/2015,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:15pm, 6:15pm,3/2/2015,3/2/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/2/2015,3/2/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,3/2/2015,3/2/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00am, 9:00pm,3/3/2015,3/3/2015,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 7:00pm,3/3/2015,3/3/2015,20
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:30pm, 2:30pm,3/4/2015,3/4/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 6:30pm,3/4/2015,3/4/2015,25
BDCON,CARN,CONF,Conference Room,Firm,Activity, 5:30pm, 8:45pm,3/4/2015,3/4/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,3/4/2015,3/4/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:00pm, 7:00pm,3/5/2015,3/5/2015,3
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,3/5/2015,3/5/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,3/5/2015,3/5/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:30pm, 8:30pm,3/7/2015,3/7/2015,120
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/9/2015,3/9/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,3/9/2015,3/9/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 7:00pm,3/10/2015,3/10/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:30pm, 9:00pm,3/10/2015,3/10/2015,20
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:30pm, 2:30pm,3/11/2015,3/11/2015,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:00pm, 4:30pm,3/11/2015,3/11/2015,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:00pm, 8:30pm,3/11/2015,3/11/2015,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,3/12/2015,3/12/2015,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,11:00am, 4:00pm,3/15/2015,3/15/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/16/2015,3/16/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:30pm, 9:00pm,3/17/2015,3/17/2015,20
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:30pm, 2:30pm,3/18/2015,3/18/2015,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,3/19/2015,3/19/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:15pm, 6:15pm,3/23/2015,3/23/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/23/2015,3/23/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,3/23/2015,3/23/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 7:00pm,3/24/2015,3/24/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:30pm, 9:00pm,3/24/2015,3/24/2015,20
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:30pm, 2:30pm,3/25/2015,3/25/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,3/25/2015,3/25/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 9:00pm,3/26/2015,3/26/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,3/26/2015,3/26/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,3/26/2015,3/26/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:59pm,3/27/2015,3/27/2015,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:15pm, 6:15pm,3/30/2015,3/30/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,3/30/2015,3/30/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,3/30/2015,3/30/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 8:00pm,3/31/2015,3/31/2015,25
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 7:00pm,3/31/2015,3/31/2015,10
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:30pm, 2:30pm,4/1/2015,4/1/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/1/2015,4/1/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 9:00pm,4/2/2015,4/2/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/2/2015,4/2/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,4/2/2015,4/2/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:15pm, 6:15pm,4/6/2015,4/6/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,4/6/2015,4/6/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/6/2015,4/6/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00am, 9:00pm,4/7/2015,4/7/2015,50
BDMUL,CARN,EGAL,East Gallery Room,Firm,Activity, 5:15pm, 7:00pm,4/7/2015,4/7/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 7:00pm,4/7/2015,4/7/2015,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:00pm, 8:30pm,4/8/2015,4/8/2015,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/8/2015,4/8/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/9/2015,4/9/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,4/9/2015,4/9/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 9:00pm,4/10/2015,4/10/2015,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:15pm, 6:15pm,4/13/2015,4/13/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,4/13/2015,4/13/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/13/2015,4/13/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:00pm, 1:30pm,4/14/2015,4/14/2015,6
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 7:00pm,4/14/2015,4/14/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:30pm, 6:30pm,4/14/2015,4/14/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/15/2015,4/15/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility,10:00am, 2:00pm,4/16/2015,4/16/2015,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 9:00pm,4/16/2015,4/16/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/16/2015,4/16/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,4/16/2015,4/16/2015,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 3:00pm,10:00pm,4/17/2015,4/17/2015,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm,10:00pm,4/17/2015,4/17/2015,40
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,10:00am,12:00am,4/18/2015,4/18/2015,200
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,12:00am,12:00am,4/19/2015,4/19/2015,200
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm,10:00pm,4/19/2015,4/19/2015,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:15pm, 6:15pm,4/20/2015,4/20/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,4/20/2015,4/20/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/20/2015,4/20/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:00pm, 5:30pm,4/21/2015,4/21/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity,10:00am,11:00am,4/22/2015,4/22/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 5:30pm, 8:45pm,4/22/2015,4/22/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:45pm, 8:30pm,4/22/2015,4/22/2015,35
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/22/2015,4/22/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:15pm, 9:15pm,4/22/2015,4/22/2015,13
BDCON,CARN,CONF,Conference Room,Firm,Facility, 5:30pm, 9:00pm,4/23/2015,4/23/2015,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/23/2015,4/23/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,4/23/2015,4/23/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:45pm, 9:45pm,4/23/2015,4/23/2015,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am,11:00pm,4/25/2015,4/25/2015,200
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm,11:00pm,4/26/2015,4/26/2015,80
BDCON,CARN,CONF,Conference Room,Firm,Activity,10:00am,11:00am,4/27/2015,4/27/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:15pm, 6:15pm,4/27/2015,4/27/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:30pm, 8:00pm,4/27/2015,4/27/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,4/27/2015,4/27/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:30am, 4:00pm,4/28/2015,4/28/2015,50
BDCON,CARN,CONF,Conference Room,Firm,Activity,10:00am,11:00am,4/29/2015,4/29/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 5:30pm, 8:45pm,4/29/2015,4/29/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,4/29/2015,4/29/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,4/30/2015,4/30/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,4/30/2015,4/30/2015,20
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,10:00am, 6:00pm,5/2/2015,5/2/2015,150
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 6:00pm,5/3/2015,5/3/2015,80
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am,12:00pm,5/4/2015,5/4/2015,6
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 5:15pm, 6:15pm,5/4/2015,5/4/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,5/4/2015,5/4/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm, 9:00pm,5/4/2015,5/4/2015,60
BDCON,CARN,CONF,Conference Room,Firm,Activity, 7:00pm, 8:00pm,5/5/2015,5/5/2015,0
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am,12:00pm,5/6/2015,5/6/2015,6
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,5/6/2015,5/6/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:00am, 5:00pm,5/7/2015,5/7/2015,35
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,5/7/2015,5/7/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,5/7/2015,5/7/2015,20
BDCON,CARN,CONF,Conference Room,Firm,Facility,10:00am, 3:00pm,5/8/2015,5/8/2015,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 2:30pm, 4:30pm,5/8/2015,5/8/2015,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm,11:59pm,5/8/2015,5/8/2015,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am,12:00pm,5/11/2015,5/11/2015,6
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm,10:00pm,5/11/2015,5/11/2015,100
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:00pm, 1:30pm,5/12/2015,5/12/2015,5
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am,12:00pm,5/13/2015,5/13/2015,6
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:00pm, 8:30pm,5/13/2015,5/13/2015,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 7:00pm, 8:15pm,5/13/2015,5/13/2015,0
BDMUL,CARN,HRTG,Heritage Room l,Firm,Activity, 6:00pm, 7:15pm,5/14/2015,5/14/2015,0
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 8:30pm,5/14/2015,5/14/2015,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm,12:00am,5/15/2015,5/15/2015,80
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00am, 1:00am,5/16/2015,5/16/2015,80
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,10:00am,12:00am,5/16/2015,5/16/2015,150
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,12:00am, 1:00am,5/17/2015,5/17/2015,150
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,11:00am, 4:00pm,5/17/2015,5/17/2015,49
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am,12:00pm,5/18/2015,5/18/2015,6
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 7:30pm,5/19/2015,5/19/2015,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 9:00pm,5/20/2015,5/20/2015,110
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 9:00pm,5/21/2015,5/21/2015,100
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:30pm, 7:00pm,5/21/2015,5/21/2015,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 7:30pm, 9:00pm,5/21/2015,5/21/2015,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am,12:00am,5/23/2015,5/23/2015,130
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am, 7:00pm,5/24/2015,5/24/2015,100
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:00pm, 1:00pm,5/24/2015,5/24/2015,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,12:00pm,5/25/2015,5/25/2015,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm,10:00pm,5/25/2015,5/25/2015,80
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,12:00pm,5/26/2015,5/26/2015,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,12:00pm,5/27/2015,5/27/2015,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm,10:00pm,5/27/2015,5/27/2015,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,12:00pm,5/28/2015,5/28/2015,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,12:00pm,5/29/2015,5/29/2015,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 8:00pm,5/29/2015,5/29/2015,50
