Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm,10:00pm,5/29/2021,5/29/2021,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 7:00pm,5/30/2021,5/30/2021,150
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am, 7:00pm,6/4/2021,6/4/2021,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 7:30pm,6/6/2021,6/6/2021,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:00pm,6/12/2021,6/12/2021,50
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm, 6:00pm,6/15/2021,6/15/2021,10
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm, 6:00pm,6/16/2021,6/16/2021,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm, 6:30pm,6/19/2021,6/19/2021,70
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,12:00pm, 3:00pm,6/20/2021,6/20/2021,25
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,6/21/2021,6/21/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,6/21/2021,6/21/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,6/22/2021,6/22/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,6/22/2021,6/22/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,6/23/2021,6/23/2021,15
BDCON,CARN,CONF,Conference Room,Firm,Facility,10:00am, 1:30pm,6/23/2021,6/23/2021,10
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,6/23/2021,6/23/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,6/24/2021,6/24/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,6/24/2021,6/24/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:30am, 2:30pm,6/27/2021,6/27/2021,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm,11:30pm,7/3/2021,7/3/2021,80
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:30pm,10:30pm,7/9/2021,7/9/2021,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm, 5:00pm,7/11/2021,7/11/2021,100
BDCON,CARN,CONF,Conference Room,Firm,Facility,11:30am, 1:30pm,7/14/2021,7/14/2021,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:30pm, 5:30pm,7/14/2021,7/14/2021,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:30pm, 3:30pm,7/24/2021,7/24/2021,60
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,7/26/2021,7/26/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,7/26/2021,7/26/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,7/27/2021,7/27/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,7/27/2021,7/27/2021,15
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:30am, 8:30am,7/28/2021,7/28/2021,20
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,7/28/2021,7/28/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,7/28/2021,7/28/2021,15
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:00am,11:00am,7/29/2021,7/29/2021,0
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,7/29/2021,7/29/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,7/29/2021,7/29/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:15am, 5:30pm,7/30/2021,7/30/2021,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00am, 8:00pm,8/3/2021,8/3/2021,70
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:30pm, 5:30pm,8/7/2021,8/7/2021,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,12:00pm, 4:00pm,8/8/2021,8/8/2021,30
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,8/9/2021,8/9/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,8/9/2021,8/9/2021,15
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:00pm, 5:00pm,8/9/2021,8/9/2021,5
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,8/10/2021,8/10/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,8/10/2021,8/10/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,8/11/2021,8/11/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,8/11/2021,8/11/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 9:00am,12:00pm,8/12/2021,8/12/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 1:00pm, 4:00pm,8/12/2021,8/12/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:30pm, 3:30pm,8/13/2021,8/13/2021,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm,10:00pm,8/14/2021,8/14/2021,30
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 1:00pm, 3:00pm,8/15/2021,8/15/2021,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm, 8:00pm,9/3/2021,9/3/2021,50
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,9/11/2021,9/11/2021,100
BDCON,CARN,CONF,Conference Room,Firm,Facility,12:00pm, 5:00pm,9/14/2021,9/14/2021,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:30pm,11:30pm,9/17/2021,9/17/2021,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 4:00pm,9/19/2021,9/19/2021,100
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 8:00pm,9/20/2021,9/20/2021,30
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:00am, 5:00pm,9/24/2021,9/24/2021,80
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am, 5:00pm,9/24/2021,9/24/2021,80
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,10/2/2021,10/2/2021,100
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:00pm, 9:00pm,10/8/2021,10/8/2021,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:30pm, 4:30pm,10/10/2021,10/10/2021,30
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 8:30am, 4:30pm,10/12/2021,10/12/2021,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:30am, 4:30pm,10/12/2021,10/12/2021,20
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am, 7:00pm,10/15/2021,10/15/2021,60
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 3:00pm, 4:00pm,10/15/2021,10/15/2021,5
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm, 5:00pm,10/17/2021,10/17/2021,40
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 8:00pm,10/18/2021,10/18/2021,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 5:00pm,10/19/2021,10/19/2021,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,10/23/2021,10/23/2021,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm, 5:00pm,10/26/2021,10/26/2021,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm, 4:00pm,10/30/2021,10/30/2021,150
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 1:00pm, 6:00pm,10/31/2021,10/31/2021,80
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00am, 8:00pm,11/2/2021,11/2/2021,70
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am, 1:00pm,11/3/2021,11/3/2021,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:30pm, 6:30pm,11/3/2021,11/3/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:30pm, 6:30pm,11/4/2021,11/4/2021,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 9:00pm,11/5/2021,11/5/2021,20
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 1:00pm, 5:00pm,11/7/2021,11/7/2021,32
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,11/8/2021,11/8/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,11/9/2021,11/9/2021,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:30pm, 6:30pm,11/9/2021,11/9/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,11/10/2021,11/10/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:30pm, 6:30pm,11/10/2021,11/10/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,11/11/2021,11/11/2021,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:30pm, 6:30pm,11/11/2021,11/11/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,11/12/2021,11/12/2021,150
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm,11:00pm,11/12/2021,11/12/2021,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 5:00pm,11/14/2021,11/14/2021,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,11/15/2021,11/15/2021,12
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 8:00pm,11/15/2021,11/15/2021,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 8:30pm,11/15/2021,11/15/2021,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,11/16/2021,11/16/2021,16
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,11/16/2021,11/16/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,11/17/2021,11/17/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:30am,12:00pm,11/17/2021,11/17/2021,6
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,11/17/2021,11/17/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,11/18/2021,11/18/2021,16
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,11/18/2021,11/18/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,11/19/2021,11/19/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm,10:00pm,11/20/2021,11/20/2021,70
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:00pm,11/21/2021,11/21/2021,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 9:00pm,11/21/2021,11/21/2021,110
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,11/29/2021,11/29/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 8:30pm,11/29/2021,11/29/2021,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,11/30/2021,11/30/2021,16
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am,12:30pm,11/30/2021,11/30/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,11/30/2021,11/30/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/1/2021,12/1/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:30am,12:00pm,12/1/2021,12/1/2021,6
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,12/1/2021,12/1/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,12/2/2021,12/2/2021,16
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,12/2/2021,12/2/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/3/2021,12/3/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm,11:00pm,12/3/2021,12/3/2021,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 2:00pm, 3:00pm,12/4/2021,12/4/2021,20
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm,11:00pm,12/4/2021,12/4/2021,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 5:00pm,12/5/2021,12/5/2021,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/6/2021,12/6/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 8:30pm,12/6/2021,12/6/2021,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,12/7/2021,12/7/2021,16
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,12/7/2021,12/7/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/8/2021,12/8/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:30am,12:00pm,12/8/2021,12/8/2021,6
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,12/8/2021,12/8/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,12/9/2021,12/9/2021,16
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,12/9/2021,12/9/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/10/2021,12/10/2021,12
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm,10:00pm,12/10/2021,12/10/2021,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm,11:30pm,12/11/2021,12/11/2021,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/13/2021,12/13/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 8:30pm,12/13/2021,12/13/2021,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,12/14/2021,12/14/2021,16
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,12/14/2021,12/14/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/15/2021,12/15/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:30am,12:00pm,12/15/2021,12/15/2021,6
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,12/15/2021,12/15/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,11:00am,12/16/2021,12/16/2021,16
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 7:00pm,12/16/2021,12/16/2021,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/17/2021,12/17/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm,11:00pm,12/17/2021,12/17/2021,60
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,12/18/2021,12/18/2021,120
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00am,12/20/2021,12/20/2021,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 8:00pm,12/20/2021,12/20/2021,25
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/18/2021,1/18/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/19/2021,1/19/2021,13
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/20/2021,1/20/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility,10:00am,12:00pm,1/20/2021,1/20/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/21/2021,1/21/2021,13
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,1/21/2021,1/21/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/22/2021,1/22/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility,10:00am,11:00am,1/22/2021,1/22/2021,6
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/25/2021,1/25/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/26/2021,1/26/2021,13
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/27/2021,1/27/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/28/2021,1/28/2021,13
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,1/28/2021,1/28/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,1/29/2021,1/29/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility,10:00am,11:00am,1/29/2021,1/29/2021,6
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/1/2021,2/1/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,2/1/2021,2/1/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 5:30pm, 6:25pm,2/1/2021,2/1/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/2/2021,2/2/2021,13
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 6:25pm,2/2/2021,2/2/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/3/2021,2/3/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,2/3/2021,2/3/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/4/2021,2/4/2021,13
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,2/4/2021,2/4/2021,12
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 6:25pm,2/4/2021,2/4/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/5/2021,2/5/2021,20
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,2/5/2021,2/5/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,2/5/2021,2/5/2021,20
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,10:00am,10:50am,2/6/2021,2/6/2021,20
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:00pm,12:40pm,2/7/2021,2/7/2021,12
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:45pm, 2:00pm,2/7/2021,2/7/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/8/2021,2/8/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,2/8/2021,2/8/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 5:30pm, 6:25pm,2/8/2021,2/8/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/9/2021,2/9/2021,13
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 5:00pm,10:00pm,2/9/2021,2/9/2021,8
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 6:25pm,2/9/2021,2/9/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/10/2021,2/10/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,2/10/2021,2/10/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 5:00pm,10:00pm,2/10/2021,2/10/2021,8
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/11/2021,2/11/2021,13
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,2/11/2021,2/11/2021,12
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 6:25pm,2/11/2021,2/11/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/12/2021,2/12/2021,20
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,2/12/2021,2/12/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,2/12/2021,2/12/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am, 1:00pm,2/13/2021,2/13/2021,0
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,10:00am,10:50am,2/13/2021,2/13/2021,20
BDDS,CB,DANCE,Dance Studio,Internal,Activity,10:30am,11:30am,2/13/2021,2/13/2021,6
BDDS,CB,DANCE,Dance Studio,Internal,Activity,11:45am,12:45pm,2/13/2021,2/13/2021,6
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:00pm,12:40pm,2/14/2021,2/14/2021,12
BDMUL,CB,CRM12,Community Room 1&2,Internal,Activity,12:45pm, 2:00pm,2/14/2021,2/14/2021,12
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/15/2021,2/15/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,2/15/2021,2/15/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 5:30pm, 6:25pm,2/15/2021,2/15/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/16/2021,2/16/2021,13
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 5:00pm,10:00pm,2/16/2021,2/16/2021,8
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity, 5:30pm, 6:25pm,2/16/2021,2/16/2021,12
BDDS,CB,DANCE,Dance Studio,Internal,Activity, 5:30pm, 6:30pm,2/16/2021,2/16/2021,8
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/17/2021,2/17/2021,20
BDMUL,CB,CMRM1,Community Room 1,Firm,Facility,11:00am,12:00pm,2/17/2021,2/17/2021,15
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity,12:10pm,12:50pm,2/17/2021,2/17/2021,20
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 5:00pm, 8:00pm,2/17/2021,2/17/2021,8
BDGYM,CB,CBGYM,CB Gymnasium,Internal,Activity, 9:00am,10:00am,2/18/2021,2/18/2021,13
BDMUL,CB,CMRM1,Community Room 1,Internal,Activity,10:00am,11:00am,2/18/2021,2/18/2021,12
