Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:15pm,10/9/2019,10/9/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:30pm, 7:15pm,10/9/2019,10/9/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,10/9/2019,10/9/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:30pm, 8:25pm,10/9/2019,10/9/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,10/10/2019,10/10/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,10/10/2019,10/10/2019,0
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 4:00pm, 7:30pm,10/10/2019,10/10/2019,50
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,10/10/2019,10/10/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,10/10/2019,10/10/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,10/10/2019,10/10/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:55am,10/12/2019,10/12/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 1:00pm, 4:00pm,10/12/2019,10/12/2019,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 1:00pm, 4:00pm,10/12/2019,10/12/2019,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:30pm, 6:30pm,10/12/2019,10/12/2019,30
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 5:00pm, 6:00pm,10/12/2019,10/12/2019,30
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,10/13/2019,10/13/2019,50
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 9:30am,10:30am,10/13/2019,10/13/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,10/13/2019,10/13/2019,20
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,10/13/2019,10/13/2019,10
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:00am,10:55am,10/14/2019,10/14/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:45am,10/14/2019,10/14/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,10/14/2019,10/14/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,10/14/2019,10/14/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,10/15/2019,10/15/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,10/15/2019,10/15/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:30am,12:25pm,10/15/2019,10/15/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,10/15/2019,10/15/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 7:00pm, 9:00pm,10/15/2019,10/15/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,10/15/2019,10/15/2019,12
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,10:00am,12:00pm,10/16/2019,10/16/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:15pm,10/16/2019,10/16/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:30pm, 7:15pm,10/16/2019,10/16/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,10/16/2019,10/16/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:30pm, 8:30pm,10/16/2019,10/16/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:30pm, 8:25pm,10/16/2019,10/16/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,10/17/2019,10/17/2019,20
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am,12:00pm,10/17/2019,10/17/2019,24
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,10/17/2019,10/17/2019,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 1:00pm, 4:00pm,10/17/2019,10/17/2019,24
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,10/17/2019,10/17/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,10/17/2019,10/17/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,10/17/2019,10/17/2019,12
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 9:00am,12:00pm,10/18/2019,10/18/2019,24
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 1:00pm, 4:00pm,10/18/2019,10/18/2019,24
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:55am,10/19/2019,10/19/2019,6
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,10/20/2019,10/20/2019,50
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 9:30am,10:30am,10/20/2019,10/20/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,10/20/2019,10/20/2019,20
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,10/20/2019,10/20/2019,10
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 1:00pm, 2:15pm,10/20/2019,10/20/2019,30
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:00am,10:55am,10/21/2019,10/21/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:45am,10/21/2019,10/21/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,10/21/2019,10/21/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,10/21/2019,10/21/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,10/22/2019,10/22/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,10/22/2019,10/22/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:30am,12:25pm,10/22/2019,10/22/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 3:30pm, 8:00pm,10/22/2019,10/22/2019,100
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 4:00pm, 8:00pm,10/22/2019,10/22/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,10/22/2019,10/22/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,10/22/2019,10/22/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:15pm,10/23/2019,10/23/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:30pm, 7:15pm,10/23/2019,10/23/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,10/23/2019,10/23/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:30pm, 8:30pm,10/23/2019,10/23/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:30pm, 8:25pm,10/23/2019,10/23/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,10/24/2019,10/24/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,10/24/2019,10/24/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,10/24/2019,10/24/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,10/24/2019,10/24/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,10/24/2019,10/24/2019,12
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 6:00pm, 7:00pm,10/25/2019,10/25/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:55am,10/26/2019,10/26/2019,6
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 5:00pm, 7:00pm,10/26/2019,10/26/2019,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 5:00pm, 7:00pm,10/26/2019,10/26/2019,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,10/27/2019,10/27/2019,50
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 9:30am,10:30am,10/27/2019,10/27/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:30am,12:00pm,10/27/2019,10/27/2019,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,11:00am, 1:30pm,10/27/2019,10/27/2019,30
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,10/27/2019,10/27/2019,10
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 1:30pm, 4:00pm,10/27/2019,10/27/2019,35
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:00am,10:55am,10/28/2019,10/28/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:45am,10/28/2019,10/28/2019,6
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 5:00pm, 8:00pm,10/28/2019,10/28/2019,10
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,10/28/2019,10/28/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,10/28/2019,10/28/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,10/29/2019,10/29/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,10/29/2019,10/29/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:30am,12:25pm,10/29/2019,10/29/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,10/29/2019,10/29/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 7:00pm, 9:00pm,10/29/2019,10/29/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,10/29/2019,10/29/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:15pm,10/30/2019,10/30/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:30pm, 7:15pm,10/30/2019,10/30/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,10/30/2019,10/30/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:30pm, 8:30pm,10/30/2019,10/30/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:30pm, 8:25pm,10/30/2019,10/30/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,10/31/2019,10/31/2019,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,10:00am, 1:00pm,10/31/2019,10/31/2019,40
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,10/31/2019,10/31/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,10/31/2019,10/31/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,10/31/2019,10/31/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility, 2:00pm, 4:00pm,11/1/2019,11/1/2019,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 2:00pm, 4:00pm,11/1/2019,11/1/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 8:00am, 2:00pm,11/2/2019,11/2/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:55am,11/2/2019,11/2/2019,6
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,12:00pm, 2:00pm,11/2/2019,11/2/2019,40
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 3:00pm, 5:00pm,11/2/2019,11/2/2019,30
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,11/3/2019,11/3/2019,50
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 9:30am,10:30am,11/3/2019,11/3/2019,25
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,11/3/2019,11/3/2019,15
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:00am,10:55am,11/4/2019,11/4/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:45am,11/4/2019,11/4/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/4/2019,11/4/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,11/4/2019,11/4/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,11/4/2019,11/4/2019,25
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 6:00am, 8:00pm,11/5/2019,11/5/2019,50
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,11/5/2019,11/5/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,11/5/2019,11/5/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:30am,12:25pm,11/5/2019,11/5/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/5/2019,11/5/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,11/5/2019,11/5/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 7:00pm, 9:00pm,11/5/2019,11/5/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,11/5/2019,11/5/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,10:00am, 2:00pm,11/6/2019,11/6/2019,100
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,11:00am,12:00pm,11/6/2019,11/6/2019,80
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:15pm,11/6/2019,11/6/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:30pm, 7:15pm,11/6/2019,11/6/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,11/6/2019,11/6/2019,25
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 6:45pm, 9:00pm,11/6/2019,11/6/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:30pm, 8:30pm,11/6/2019,11/6/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:30pm, 8:25pm,11/6/2019,11/6/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,11/7/2019,11/7/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,11/7/2019,11/7/2019,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,11:00am,12:00pm,11/7/2019,11/7/2019,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/7/2019,11/7/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,11/7/2019,11/7/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,11/7/2019,11/7/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,11/7/2019,11/7/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Firm,Facility, 2:00pm, 4:00pm,11/8/2019,11/8/2019,0
BDMUL,ELC,MTR,Meeting Room,Internal,Activity, 2:00pm, 4:00pm,11/8/2019,11/8/2019,10
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 6:15pm, 7:15pm,11/8/2019,11/8/2019,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 8:00am, 2:00pm,11/9/2019,11/9/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:55am,11/9/2019,11/9/2019,6
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 1:00pm, 3:00pm,11/9/2019,11/9/2019,50
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility, 3:00pm, 5:00pm,11/9/2019,11/9/2019,25
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,11/10/2019,11/10/2019,50
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 9:30am,10:30am,11/10/2019,11/10/2019,25
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,11/10/2019,11/10/2019,15
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 3:00pm, 5:00pm,11/10/2019,11/10/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:00am,10:55am,11/11/2019,11/11/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:45am,11/11/2019,11/11/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/11/2019,11/11/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,11/11/2019,11/11/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,11/11/2019,11/11/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 9:00am, 1:00pm,11/12/2019,11/12/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,11/12/2019,11/12/2019,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am, 1:00pm,11/12/2019,11/12/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,11/12/2019,11/12/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:30am,12:25pm,11/12/2019,11/12/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,11/12/2019,11/12/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 7:00pm, 9:00pm,11/12/2019,11/12/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,11/12/2019,11/12/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:15pm,11/13/2019,11/13/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:30pm, 7:15pm,11/13/2019,11/13/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,11/13/2019,11/13/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:30pm, 8:30pm,11/13/2019,11/13/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:30pm, 8:25pm,11/13/2019,11/13/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,11/14/2019,11/14/2019,20
BDMUL,ELC,MTR,Meeting Room,Internal,Facility,10:00am,12:00pm,11/14/2019,11/14/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,11/14/2019,11/14/2019,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/14/2019,11/14/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,11/14/2019,11/14/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 6:00pm, 7:30pm,11/14/2019,11/14/2019,10
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,11/14/2019,11/14/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,11/14/2019,11/14/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/15/2019,11/15/2019,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 6:00pm,11:30pm,11/15/2019,11/15/2019,100
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 9:30am,11:00pm,11/16/2019,11/16/2019,100
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:55am,11/16/2019,11/16/2019,6
BDPKG,ELC,PARTY,BDay Gymnastics Pkg,Firm,Facility, 1:00pm, 2:30pm,11/16/2019,11/16/2019,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,11/17/2019,11/17/2019,50
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 9:30am,10:30am,11/17/2019,11/17/2019,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility,12:00pm, 4:00pm,11/17/2019,11/17/2019,100
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 2:00pm, 3:00pm,11/17/2019,11/17/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:00am,10:55am,11/18/2019,11/18/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:45am,11/18/2019,11/18/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/18/2019,11/18/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,11/18/2019,11/18/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,11/18/2019,11/18/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,11/19/2019,11/19/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,11/19/2019,11/19/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:30am,12:25pm,11/19/2019,11/19/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/19/2019,11/19/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,11/19/2019,11/19/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 7:00pm, 9:00pm,11/19/2019,11/19/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,11/19/2019,11/19/2019,12
BDMUL,ELC,MTR,Meeting Room,Firm,Facility,10:00am,12:00pm,11/20/2019,11/20/2019,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 5:00pm,11/20/2019,11/20/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:15pm,11/20/2019,11/20/2019,6
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:30pm, 7:15pm,11/20/2019,11/20/2019,10
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,11/20/2019,11/20/2019,25
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:30pm, 8:30pm,11/20/2019,11/20/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:30pm, 8:25pm,11/20/2019,11/20/2019,12
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 9:00am, 9:50am,11/21/2019,11/21/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,11/21/2019,11/21/2019,0
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 4:00pm, 6:00pm,11/21/2019,11/21/2019,20
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 5:30pm, 6:25pm,11/21/2019,11/21/2019,6
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 6:00pm, 7:30pm,11/21/2019,11/21/2019,10
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,11/21/2019,11/21/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Firm,Facility, 7:30pm, 8:30pm,11/21/2019,11/21/2019,15
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,11/21/2019,11/21/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 8:00am, 2:00pm,11/23/2019,11/23/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,11:00am,11:55am,11/23/2019,11/23/2019,6
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 7:00pm, 8:30pm,11/23/2019,11/23/2019,20
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 9:00am,11:00am,11/24/2019,11/24/2019,50
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility, 9:30am,10:30am,11/24/2019,11/24/2019,25
BDGYM,ELC,ELBG2,ELC GYM Court 2,Firm,Facility,12:00pm, 2:00pm,11/24/2019,11/24/2019,15
BDGYM,ELC,ELBG1,ELC GYM Court 1,Firm,Facility,12:30pm, 3:30pm,11/24/2019,11/24/2019,0
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 1:30pm, 3:30pm,11/24/2019,11/24/2019,14
BDMUL,ELC,MTR,Meeting Room,Firm,Facility, 4:00pm, 8:00pm,11/24/2019,11/24/2019,20
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,11/25/2019,11/25/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,11/26/2019,11/26/2019,0
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 6:45pm, 7:45pm,11/26/2019,11/26/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 7:00pm, 9:00pm,11/26/2019,11/26/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity, 7:50pm, 9:05pm,11/26/2019,11/26/2019,12
BDGYM,ELC,ELGYM,ELC Gymnasium,Internal,Activity, 6:40pm, 7:20pm,11/27/2019,11/27/2019,25
BDGYR,ELC,GYRM,Gymnastics Room,Internal,Activity,10:15am,11:15am,11/28/2019,11/28/2019,0
