Facility Class,Facility Location,Facility Code,Facility,Status,Reservation Type,BeginTime,EndTime,Begin Date,End Date,Headcount
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 4:30pm,5/22/2022,5/22/2022,150
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 4:00pm, 7:00pm,5/22/2022,5/22/2022,40
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:00pm,5/23/2022,5/23/2022,20
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:00pm, 5:00pm,5/24/2022,5/24/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:00am, 5:00pm,5/29/2022,5/29/2022,50
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,12:30pm, 4:00pm,6/5/2022,6/5/2022,35
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 2:00pm, 7:00pm,6/7/2022,6/7/2022,15
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:00am,11:00am,6/8/2022,6/8/2022,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 8:00pm,6/10/2022,6/10/2022,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,6/11/2022,6/11/2022,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 5:00pm,6/12/2022,6/12/2022,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00pm,11:00pm,6/12/2022,6/12/2022,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,6/13/2022,6/13/2022,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 3:00pm, 5:00pm,6/15/2022,6/15/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,6/20/2022,6/20/2022,15
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,6/20/2022,6/20/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,6/21/2022,6/21/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,6/22/2022,6/22/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,6/23/2022,6/23/2022,15
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,6/25/2022,6/25/2022,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,6/27/2022,6/27/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 8:00pm,7/1/2022,7/1/2022,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,11:30pm,7/3/2022,7/3/2022,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,7/4/2022,7/4/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:15am, 5:30pm,7/5/2022,7/5/2022,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am, 2:00pm,7/8/2022,7/8/2022,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm,10:00pm,7/8/2022,7/8/2022,125
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,7/9/2022,7/9/2022,150
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,7/11/2022,7/11/2022,10
BDCON,CARN,CONF,Conference Room,Firm,Facility, 8:00am,11:00am,7/12/2022,7/12/2022,10
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm,11:00pm,7/15/2022,7/15/2022,1
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 8:00pm,7/15/2022,7/15/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00pm,11:00pm,7/15/2022,7/15/2022,1
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,7/16/2022,7/16/2022,75
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 9:00am,12:00pm,7/17/2022,7/17/2022,30
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,7/18/2022,7/18/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm, 4:00pm,7/19/2022,7/19/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 8:00pm,7/20/2022,7/20/2022,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 4:00pm,7/21/2022,7/21/2022,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,7/25/2022,7/25/2022,15
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,7/25/2022,7/25/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,7/26/2022,7/26/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,7/27/2022,7/27/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,7/28/2022,7/28/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:00am, 6:00pm,7/29/2022,7/29/2022,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 4:00pm,11:00pm,7/30/2022,7/30/2022,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:30pm, 5:30pm,7/31/2022,7/31/2022,100
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,8/1/2022,8/1/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00am, 8:00pm,8/2/2022,8/2/2022,70
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 7:30pm,8/3/2022,8/3/2022,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm,10:00pm,8/5/2022,8/5/2022,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,8/8/2022,8/8/2022,15
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,8/8/2022,8/8/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,8/9/2022,8/9/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 8:00pm,8/9/2022,8/9/2022,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,8/10/2022,8/10/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am, 4:00pm,8/11/2022,8/11/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 8:00pm,8/11/2022,8/11/2022,60
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 8:00am,11:30pm,8/13/2022,8/13/2022,130
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,8/15/2022,8/15/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 8:00pm,8/19/2022,8/19/2022,60
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm,11:00pm,8/20/2022,8/20/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:00pm,8/21/2022,8/21/2022,40
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,8/22/2022,8/22/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,8/22/2022,8/22/2022,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,8/24/2022,8/24/2022,70
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 3:00pm, 7:00pm,8/25/2022,8/25/2022,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 6:00pm,8/28/2022,8/28/2022,50
BDCON,CARN,CONF,Conference Room,Firm,Facility, 9:30am, 1:30pm,8/29/2022,8/29/2022,10
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,11:00am, 2:30pm,9/4/2022,9/4/2022,35
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:30pm,9/6/2022,9/6/2022,25
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:30am, 5:30pm,9/7/2022,9/7/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:30am, 5:30pm,9/7/2022,9/7/2022,25
BDCON,CARN,CONF,Conference Room,Firm,Facility, 7:30am, 5:30pm,9/8/2022,9/8/2022,15
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:30am, 5:30pm,9/8/2022,9/8/2022,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 9:00am,12:00pm,9/9/2022,9/9/2022,40
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 4:00pm,9/10/2022,9/10/2022,30
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:30pm,9/13/2022,9/13/2022,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:00am,10:00am,9/14/2022,9/14/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 2:00pm,10:00pm,9/17/2022,9/17/2022,60
BDEF,CARN,CAREF,Entire Facility,Firm,Facility,12:00pm,11:00pm,9/18/2022,9/18/2022,50
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 6:00am, 6:00pm,9/19/2022,9/19/2022,50
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 6:30pm, 8:00pm,9/19/2022,9/19/2022,15
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,9/19/2022,9/19/2022,6
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 6:00am, 6:00pm,9/20/2022,9/20/2022,50
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:30pm,9/20/2022,9/20/2022,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 6:00am, 6:00pm,9/21/2022,9/21/2022,50
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 6:00am, 6:00pm,9/22/2022,9/22/2022,50
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 6:00am, 1:00pm,9/23/2022,9/23/2022,50
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,10:00am,11:00pm,9/24/2022,9/24/2022,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,10:00am,11:00pm,9/24/2022,9/24/2022,80
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:00pm,9/26/2022,9/26/2022,30
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,9/26/2022,9/26/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:30pm,9/27/2022,9/27/2022,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,10/1/2022,10/1/2022,100
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 1:00pm, 4:30pm,10/2/2022,10/2/2022,30
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,10/3/2022,10/3/2022,15
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,10/3/2022,10/3/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:30pm,10/4/2022,10/4/2022,25
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,11:00am, 5:00pm,10/9/2022,10/9/2022,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,10/10/2022,10/10/2022,15
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,10/10/2022,10/10/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:30pm,10/11/2022,10/11/2022,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:30pm, 4:30pm,10/15/2022,10/15/2022,35
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility,11:00am, 5:00pm,10/16/2022,10/16/2022,35
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,10/17/2022,10/17/2022,15
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,10/17/2022,10/17/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:30pm,10/18/2022,10/18/2022,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 7:00am,10:00pm,10/22/2022,10/22/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,10/24/2022,10/24/2022,30
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,10/24/2022,10/24/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 8:30pm,10/25/2022,10/25/2022,25
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm,10:00pm,10/28/2022,10/28/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm,10:00pm,10/28/2022,10/28/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,11/1/2022,11/1/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 7:00pm, 9:00pm,11/1/2022,11/1/2022,20
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,11/3/2022,11/3/2022,12
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 8:00pm,11/4/2022,11/4/2022,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 5:00pm,11/5/2022,11/5/2022,75
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 3:00pm,11/6/2022,11/6/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,11/7/2022,11/7/2022,15
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,11/7/2022,11/7/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00am, 8:00pm,11/8/2022,11/8/2022,70
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,11/10/2022,11/10/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 7:30pm,11/10/2022,11/10/2022,25
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:30pm, 8:30pm,11/11/2022,11/11/2022,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,11/12/2022,11/12/2022,200
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:00pm, 6:00pm,11/13/2022,11/13/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,11/14/2022,11/14/2022,15
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,11/14/2022,11/14/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,11/15/2022,11/15/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,11/17/2022,11/17/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 7:30pm,11/17/2022,11/17/2022,25
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm,10:00pm,11/18/2022,11/18/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 3:00pm, 9:00pm,11/19/2022,11/19/2022,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 1:00pm, 5:00pm,11/20/2022,11/20/2022,70
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,11/21/2022,11/21/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,11/22/2022,11/22/2022,12
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 7:00am,12:00am,11/23/2022,11/23/2022,1
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 7:00am, 5:00pm,11/24/2022,11/24/2022,1
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,11/24/2022,11/24/2022,12
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 7:00pm,12:00am,11/24/2022,11/24/2022,1
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,11/26/2022,11/26/2022,150
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 6:30pm,11/28/2022,11/28/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,11/28/2022,11/28/2022,30
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,11/28/2022,11/28/2022,6
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 7:35pm,11/29/2022,11/29/2022,20
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,11/29/2022,11/29/2022,12
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm, 7:35pm,11/30/2022,11/30/2022,15
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:15pm, 7:30pm,12/1/2022,12/1/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,12/1/2022,12/1/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 7:30pm,12/1/2022,12/1/2022,25
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:00pm,12:00am,12/2/2022,12/2/2022,1
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 5:00pm, 8:00pm,12/2/2022,12/2/2022,100
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 9:00am,11:30pm,12/3/2022,12/3/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,12/5/2022,12/5/2022,15
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,12/5/2022,12/5/2022,6
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:15pm, 7:30pm,12/6/2022,12/6/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,12/6/2022,12/6/2022,12
BDMUL,CARN,EGAL,East Gallery Room,Firm,Facility, 5:15pm, 7:30pm,12/8/2022,12/8/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,12/8/2022,12/8/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 7:30pm,12/8/2022,12/8/2022,25
BDEF,CARN,CAREF,Entire Facility,Firm,Facility, 4:00pm, 8:00pm,12/9/2022,12/9/2022,100
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility,12:30pm, 4:30pm,12/11/2022,12/11/2022,50
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 6:00pm, 9:00pm,12/12/2022,12/12/2022,15
BDCON,CARN,CONF,Conference Room,Internal,Activity, 7:00pm, 8:00pm,12/12/2022,12/12/2022,6
BDMUL,CARN,HRTG,Heritage Room l,Firm,Facility, 8:15am, 5:30pm,12/13/2022,12/13/2022,50
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 5:30pm, 6:15pm,12/15/2022,12/15/2022,12
BDMUL,CARN,HRTG,Heritage Room l,Internal,Activity, 6:30pm, 7:30pm,12/15/2022,12/15/2022,25
